sha256,file_identifier,aesthetic_score
00957d5602b806301693573baca4087ac4a48c8daddeb6a42d6d4f8d8711f5ee,3D-FUTURE-model/7dce7d7b-1243-44cc-94a6-aaf3ab155f0f,4.82810115814209
00b02e54242ed04c9c380aa33c2614bff43a1e5ec8333f6fd615d6d59be4a380,3D-FUTURE-model/00775a07-b5c9-4020-94c7-2cd698d668f6,4.926713466644287
00b5c26c6604e9ea43f8a0221830e01fec3ee0fea0a531cfb11d12b056fe65ff,3D-FUTURE-model/c17aa2e4-30f4-482a-badc-1c04309e487b,4.743889331817627
00c3c8c366a5456cc4d09bc1d15c3147eddf5177ad2e0a67639e0297a61490d5,3D-FUTURE-model/a209d423-8ff6-4e07-b5c9-56a75507058a,4.6962890625
00c85a35bf0d1444214f0fbb283089500186419fdcb917c7d7e384e4f7038a67,3D-FUTURE-model/6ee0382d-4b04-445c-818e-8a0dc3e9450b,5.008833408355713
00d9db3c828e320b6b146d526e2fb8841c344df5302f127f068081bacea7f487,3D-FUTURE-model/831cb998-98b7-4fa6-a643-e6e365d45825,4.680295944213867
00e0b86e569fde8d7f7dd461cf36d5670431ddfc35dd31307d563471a7ce772a,3D-FUTURE-model/619806b8-4edb-41cb-89d5-c00a24faecf5,4.858413696289063
00e1ba00eb1fef9ff1c62340a87a7de671a7f9eccaaa11543432d3741c76ed16,3D-FUTURE-model/4f8d1916-ba33-4e11-bcfa-bf21e0c22ae4,4.895481109619141
00ed1f131fb0724cbe0a0e08ab1e42719c01b6029f31f4a96ef0ca3f01ad0215,3D-FUTURE-model/291af851-0bc1-4801-946c-8d812302a558,5.052322864532471
00f88a11bbf311e091207d648afbe62c8bbf61dc6793365f882594a3e99cb170,3D-FUTURE-model/8e31568b-d231-41f4-ab81-0583b0ea5048,4.7357683181762695
0103722f9429a726ee125901a05e4e01f3f966be4f0d45e960862c063f4b4798,3D-FUTURE-model/f9eccd66-4546-4537-a40d-0e8204829000,5.087994575500488
01040d2fc3dd8c0db29360991f1b8c8ff66a8963a9621a558ec6aa72e300a0ce,3D-FUTURE-model/a7dabe2c-5d13-459c-822b-a3d6166f80cc,6.173235893249512
0107965de89f64ce5f4a8147d0efdf9c7fb195902e3d70222ba6720426ac388d,3D-FUTURE-model/fc5f5822-05ff-46a2-b5b3-e4f0a3fd69ed,4.571619510650635
010b6e79efcc77e85daa9ba3df2d276446523c67b63b8d8f5f4302cb134da273,3D-FUTURE-model/70837ab0-1aea-43da-a7cc-f67f3d9727b0,4.82777738571167
0112b55ddad90292074d2845f8f643561bf61922c2dde0ccee41f7aa8225d111,3D-FUTURE-model/beb84833-835f-4ed6-9a0d-378500a14f6d,5.54456901550293
0112e6b8e811c5dba046001bd3f6151c410eaa7b5466f82b6c8c3d8fa83682a8,3D-FUTURE-model/a0a475d9-474a-4733-aef8-3d592adf489b,5.794520378112793
01243e0b5d7d1faf7820f22486ee0c4841c52f8fbf88421dac00f1595c810ad5,3D-FUTURE-model/240bdf42-3221-41b7-8da9-b751031b772f,6.803378582000732
0131ab3bf490da68702006b8772455e5c8bea7fe31581c8e2ed64f5529c60454,3D-FUTURE-model/446b0d9d-1c18-4ce6-aba3-f1f1e98a09c7,4.787051677703857
013c0ad38d456a6da4e233228f70b115233479d2f3b6aee3ba22691d5aacd83b,3D-FUTURE-model/e2cbfe92-fd20-42e6-898a-dce967b17a96,5.405556201934815
013dd637a58023e3c64f2ff3e63f33f21a61a99453817f9e725cdfd9032f18cb,3D-FUTURE-model/c159a208-6146-410d-afcd-3558f491e235,4.990043640136719
013dfd933a5a23999cfee3d725bd30b65e612bd2e28462d545b3d1d74a364659,3D-FUTURE-model/4e4638cb-159e-3d49-a622-fbac394102e5,5.09043550491333
013e9b5584ebb269125c47cf9882a9914e9cbb9e07430c2f782de888650a5617,3D-FUTURE-model/7e121ae7-c1ec-3aca-a497-70879061a219,5.148875236511231
01544468ae52d952f5a6fd85e71b667c2014433e4cf062d61cd1e71618c1061a,3D-FUTURE-model/9ac80526-f6b4-4e65-9a54-674ddbc6c6f5,5.027139186859131
015753177fade56d6afa441ecbdad80dd8faed104bfc632d4e10865f31effd1e,3D-FUTURE-model/29b11ecf-e069-4f82-a09e-ffca1c9137b1,5.460981369018555
01596ccb3a3cfe535abfbf25e1d36d013bf61e366f050d101fb61d0ffda30928,3D-FUTURE-model/7c7585e8-ac27-4762-b06c-516e44e6526a,4.743363380432129
0162263eecc1bde66f03abc6337d41df903d5c89b2f38d4976d90c6f1ac6866a,3D-FUTURE-model/5cbdcd47-3cda-439a-86b8-e39203612d71,4.737092018127441
0162672fad707156e844557d15643e9e99ae9a3a71294f068a8c75f0aeba3128,3D-FUTURE-model/05101287-941c-4442-af2e-0eef69f136b6,4.77842903137207
0178597961679001217aae4cd33f369a6e44a31d7a942017bebf9b0e86f13e41,3D-FUTURE-model/9d3ca979-5a5e-4ed1-a45d-e8d4ca9b4dc3,4.672742366790772
01875a86fadcb5cf2ed9c0a653d86a092ca505f06aa6a90ab888dba52a255658,3D-FUTURE-model/1666cf88-ef4f-4472-a2be-14a43831dbe6,5.087798118591309
018e6ad467b8336e66ea517ae8a3c307719f901a258873f95dc33ec7b81d90c3,3D-FUTURE-model/edb847eb-99bc-45c9-b100-30febb46a0b9,4.621851444244385
018fe6414440665bf1d351b550b381a5fcdb937b17168faa82c998ec0b746f3e,3D-FUTURE-model/1f7ba0ff-95b7-4fb1-8a39-412568de4b1b,5.732175827026367
0190f334986df18856f75b99112dbe730af3d09dce70427b2d56713447fa5c6f,3D-FUTURE-model/4dd29f79-d172-4422-b5e2-22a2fe3bba04,4.984384536743164
019590fb1a6e371e78b882298a8c0fb44e98bc80277b332ea2cf06d8e6acb94e,3D-FUTURE-model/0e2693d3-9009-48eb-ab59-f2b2f239f00f,5.076416015625
0195938af9d28af02587792fb1e5a1b6a4ad3fb63664b401392065ef40c7d806,3D-FUTURE-model/64daf139-bf01-3270-8280-81f9a4c63b97,5.213305473327637
0197a1c00d611d32a30d373794f8ca82c10430d0e8f0ff769989e3864bb1e723,3D-FUTURE-model/4591fef1-d0ec-404d-9f1c-722098ff1ea9,5.254326820373535
01a25e7876c43600a1e5f2c830085605f4917c85288d7ec72ee87f00ac4fea67,3D-FUTURE-model/98a95640-f085-4208-8297-db47551e4272,4.63817310333252
01a6bb56ac4c0c267f6060b204269e79a6928f92ff9f55b094ac3ecf2b628bae,3D-FUTURE-model/1e66214b-4c7f-4ce7-9a37-c41dcd7eb98b,4.678512573242188
01b1b1d6a58e5b7dc26069c0cfb28e276271d719b883375f31904106e5be9a4a,3D-FUTURE-model/1143ecc3-183c-4596-a029-28afcb3e049d,5.640716552734375
01b33cf6aa14287308b44be20597cb1586bc546563eb3854e502bf4f21b869ba,3D-FUTURE-model/06dfd96e-44c4-402b-896a-c895cd537929,6.412863731384277
01b484abe7ea39bd259d0888b42647e11fc111602402094707857941411eec79,3D-FUTURE-model/3dbea0a7-97e4-4350-a22a-58e4bc422823,6.196954250335693
01b66f9c68eed7659131b51c9669a26d2c7748e74925d3ba1c02e896e8446d43,3D-FUTURE-model/ce1165fa-0b79-4a4c-93d2-e526da994db0,5.35140323638916
01ba05f88ebe21bd36b0fc8e0b0c878736c8d64ff19a03b36421e8c152b864b7,3D-FUTURE-model/e7173cfd-6168-41e6-b031-c05d40e3bd98,5.715542793273926
01ba4cb01942d53b1ccba6f35ea5b02a66e2703d709af2df1e1a4edb38414430,3D-FUTURE-model/0ee27c3f-b278-3996-a241-daf238b70a5c,5.015401840209961
01bbf62e88966523072a727b047d25d102344e5232c72ce410540002dc07f10f,3D-FUTURE-model/3d26ca0a-f32b-4899-8eda-b320f60958c1,4.551334381103516
01c01e4ef9b77806495e3412a6446db1485601326553be1f888f6f805b54d354,3D-FUTURE-model/4791a4b6-848f-4e22-aa2e-5f7552b180e6,5.233921051025391
01c79a5636cb140ca79f13633792bc0d198c3899079e641d86a361d25b25c007,3D-FUTURE-model/1a933c65-8c70-4fc1-8b14-332d75a68fc4,4.555683135986328
01d68129c281fd658026810d59317750bbd725d2af20487f9c198885ed341683,3D-FUTURE-model/d9b14683-501d-4690-9232-f1e59aca3b7c,5.049328327178955
01f4ac02f955839d098dd42194bbfab2ff0823817ad79c357bf1facffc32ea5b,3D-FUTURE-model/046ddaa7-2ecc-4f49-bf3c-267c4b8f1648,4.737425804138184
01f6ca2d1f8b563da46c490a4a78378eb7200b1d66754ba1ea3b718723c2ca26,3D-FUTURE-model/e9129eaf-ab59-4e38-9f74-deab282fe5fe,4.543664932250977
01f9cc40e234535b0a3ddd62ec8f2b12652389bf26bf417d53c1aa68fd6d0bd4,3D-FUTURE-model/86d48a8c-a0db-46d9-883c-2fa9f80c1f68,5.899469375610352
0201291963b979a0b8ba2cba701b4b241c40ccfbf268c5a678f4ce404b438fd6,3D-FUTURE-model/32264be7-2811-412a-8daf-7054d05389ce,6.612456321716309
0204db303d68155b92cd287de722157781dff32ee2b42d0507e6f3874866d55e,3D-FUTURE-model/5a475ced-bb47-4c14-aaf9-55f665dd5468,4.7679595947265625
02079d358acad48f2c542d2fd8b466ebb8eb8233118acbb8eda19bc8e99e7fea,3D-FUTURE-model/c6c03d80-ead8-41b6-90bd-59aa8d293b15,4.745456695556641
021009dae56a6addca360dfc0c2c36c3c85e83ae7b5511b24874d82a77662c2a,3D-FUTURE-model/427f5eba-9820-433b-9226-2409f3602819,5.569969177246094
021a538c77e125f6b3988989be0c10927d1a5d563d7b7a7e055f8d077985d058,3D-FUTURE-model/a9b4fcd0-3343-4a36-88dc-f9e9cd9ce0e0,5.903392791748047
021d459ef8171d850102ffe347cdbebce67cbe6759449eab04ec50f5fe99e199,3D-FUTURE-model/df04b3c5-fd45-42f3-9290-7bc290d7743f,4.942985534667969
021d80aa03a31c20891c42c9eaeefd99df5a64cd73f6e1218b10c1d2a970512f,3D-FUTURE-model/635c3cd1-a3f1-4ede-a0c3-540631c7feca,4.6212358474731445
021faf11b5571681211417f3c2a11ac129aae7adc51f92a6a6bb9d67747f879c,3D-FUTURE-model/89d84113-afe0-49b1-b28b-d7f3b7daabb3,4.989528656005859
022033513ffef7fedc754d5c0ea4db71e523afdefa276d3fcab29e2b71c8e2c3,3D-FUTURE-model/1cef5e59-b64f-4de6-a54d-a7b38832bfa4,4.52040958404541
02380cb20317660be36396afcd4cf97d06f35d81bb85166ca75e4717c2a8acf3,3D-FUTURE-model/b50146fd-d781-464b-b928-66116382cf6f,4.745419502258301
023b668d45f2f265402978f5f3109884acf5da513b3dcad4dbae223733f17a2a,3D-FUTURE-model/af1a02d2-bc25-462c-a0cf-a5723b459725,4.953530788421631
023cb22814be2994f5994fcc9422d188ab7d891267321b69d54f7bb5a7c6e31e,3D-FUTURE-model/1cd52ada-14af-4897-83dc-7ddf5a7a6cd9,4.618176937103272
02436277d22a76d2dcd1afcf43e015a751bf6cb00297835ec53c61c081e21ccf,3D-FUTURE-model/0c15e144-0244-4c05-957b-ed5d0a96e38e,4.931911468505859
024e00f6c4316de140f42021a885e388fae2657feb655a0e51ad6e4c7f1fc521,3D-FUTURE-model/5ddb0d99-5ed5-3489-af65-7c1ed3626f30,4.952580451965332
024e6b0c8916430392370471bbab31a9da6ac40b1835c323a97589bda1e20b61,3D-FUTURE-model/3e7893eb-8ffb-421f-b56a-f64f0ce633cd,5.792948722839356
0256eb44038deda6eeab9dc229ec7e294039ee49b59b6482415ed5a3fe6d373a,3D-FUTURE-model/ef40ddc6-7909-48dd-87fa-bdcb815f7598,5.186577796936035
0256ee493d81906892626dca87a1f95a9496465353633a64cbefd7a6798d00ee,3D-FUTURE-model/74b409b1-9e04-4abe-89b8-a953a9b1337d,5.37741756439209
0258b16b95b4fd309f765666506d023dad57738ff098af9e6882a928d1da661e,3D-FUTURE-model/3ea4c4a7-1aa7-4348-8ceb-1fd1ebe4495f,5.220314979553223
025f947bb099a45e5b8fb82ab08e1c00a381b5e6d75b032630ba9c5347299497,3D-FUTURE-model/02ffddd9-2746-4cae-8676-82eb2e5bf3ae,5.745566368103027
026e8b8760fe92974bc5421463da536c53c6f2b9ebf8d582d7654f666b0aef9e,3D-FUTURE-model/0d2a0949-3f36-49bc-ac19-5fac830c592f,5.277370452880859
0271cfca0d639a6d324b9c7db2198f6d74143343b3256a9c42a0025e70857f59,3D-FUTURE-model/79bddc14-d901-4c81-8fef-f0badadd6194,4.956775665283203
02721c7a522336b830a217824c692df54223891ef854082d1c3da9cd74eb3efd,3D-FUTURE-model/12cdb4e6-4b67-4d54-aac9-a2813fcf0155,5.520168781280518
0282684184a432eba35c4ee7342824e00a57cc398ffd20fc2651642425e437ca,3D-FUTURE-model/f2bf96f7-1fdd-4ee3-93dc-60f5d027a95b,5.201149940490723
02842cc2efb14e97c67b2b08f071a6e03994635d3f2d63304b287b142c14117a,3D-FUTURE-model/0f83ce4d-dec5-4a5e-8b6b-fc00455ab9cd,4.594600200653076
02866c823f715831d7fee68180eadb4ad73b86aa5798e921f12fc43986885ac9,3D-FUTURE-model/4fae225e-caed-4ddc-889a-e2788b22187c,4.638357162475586
02a5a9e0fdf7d4b45c39e8e00f90f9e1b2f5cffb169d2f819e5b6a4196f9dc07,3D-FUTURE-model/cf793297-5683-4968-b3d8-81b6c33c2d32,4.771810531616211
02a722f26e5fbb83cf67f8f06c8647e18711bc8f598b5ed030af49c1c9e2ce38,3D-FUTURE-model/659cc1f1-b5af-4224-8a7e-5f3757ccce4f,4.537912368774414
02a7bc67490ab5276d588e99d794ab51e3ca438c374ab12f37e414fd7edb141c,3D-FUTURE-model/196b1362-48d8-4fa4-9713-a5885add02ab,5.603465557098389
02b2e881df7bf144cb7fbf096ec87e04657e62e78aaf8e27a570f4a3885c419d,3D-FUTURE-model/f226d593-9d95-407c-a911-0c73bfad50bf,4.572287559509277
02c858b2b6e5dc1ede010a634a79307c076b81270ebc9690ca5d69e4cdaa6ab7,3D-FUTURE-model/266b2811-09f5-4eea-a552-bcf65375b755,5.935978889465332
02c96a380941b6c49b4655ab048693d420597a357e81a6140d832a002bbc305a,3D-FUTURE-model/1abf87db-9e18-3a7b-a4fe-c1325d269fd2,5.365545272827148
02cfd013bed09dd5c83645e5e12b0f1b4a18d79ad7a4975268917fcafd2e1e3e,3D-FUTURE-model/a5861df3-2ccf-4dc1-b882-a376699a7fab,4.512830257415772
02d8921fa15f0db369e1abc53afd9b623c6108b32c56c42e92197c3eb95cb10d,3D-FUTURE-model/6858c0af-d950-42a6-9b32-ff81bf4ebf9a,6.140931129455566
02e1283fa31eabebce3d1ce1b8478bc65aea20e19a75234301fd7c9cfee2d336,3D-FUTURE-model/765564c9-3ac3-413d-a83f-b77282e75273,4.82252311706543
02e2e55d4a5c9c92b228feca769d07398311c4ed28cceca19645dc0ebb4f0a43,3D-FUTURE-model/93bcef13-5fe7-4ac1-a4a4-0e1985d0eb54,5.858555793762207
02f1cc3bdd8972eddd7d4f5bf0b7d7b132ee106f0e596c6c77f746387f120beb,3D-FUTURE-model/a70de08c-b101-40e5-8d74-12cff8dd8eac,4.6764068603515625
02f64f14aa71292e9dda653cb85a8d1a599ee3a296736c59e3cec4e3fd951556,3D-FUTURE-model/062a8d99-312a-44a2-b0ec-80e786269cf4,5.442113876342773
02f96dedb1658aee785c500c3295105c844cec59f6475d2fdd64d50f69112de7,3D-FUTURE-model/12e193b7-d5ea-4e89-902a-70f9b05f627f,4.545849323272705
02fd4989db7eb544a3d9c527bd4529a593627b52aa40b255be8dfcc07617ff22,3D-FUTURE-model/d4a77898-866c-47a8-ab0d-d5b6c3536d6b,5.081387996673584
030434f1ad1e67a9076b145a0b10a47973056d49e2918b1d0e222a09af24e5e4,3D-FUTURE-model/6f2cc2ba-6d8d-4a20-8707-4b2d12edf23c,6.325991153717041
030f2b8e26ca4e1a9f2c7a800589a969d8973765329999a301fa760b40b2af7e,3D-FUTURE-model/ca5bf760-7a4a-4452-a69c-21a2f48bdc81,4.564935684204102
03152f0af6d1a3714ff9a7fdba7a35bb2d222e99993cbbf51c719e13e5a39faf,3D-FUTURE-model/5f0baa1f-c6d6-46ad-98ec-18a50abb2572,5.571010589599609
03194f864ac87984efc7789faf6be33e3f901d33eba937bbd73d5b1c72973ebc,3D-FUTURE-model/af3b72c0-106d-4ac4-8ddc-c77968be1104,5.579370975494385
031ff307ca28e4a7e2d513af04d711259e38a0fcdbfc8c3b00e1a3f97cbb5a3d,3D-FUTURE-model/92088ec8-a0cc-488f-97c2-852b8ff9a782,4.5683207511901855
03244a363a553ad45ab0855c34d1d009dc2b8204752bb680b1434a4cfa3d50a8,3D-FUTURE-model/6b8f5197-127b-460c-b26e-ed8db6011413,4.767831325531006
0328db2a3c688868e987cb4fc4ee530a9fac0a2064a75a03a0a2c207b87d4d67,3D-FUTURE-model/85777afb-d5eb-41e7-8ec0-282b63ff63a9,6.116787910461426
032dac2d75f8c18b0c2de03211cce94bbc680d3b001cd1f10ad0698089e00a7d,3D-FUTURE-model/ba48521d-9a01-4d75-a618-51c20ff5fdf4,4.811791896820068
034682d41546ad1515900759dfb09b27067ee338d2e9e2b64e0b215a8a811ecf,3D-FUTURE-model/fc9c1069-1429-4277-9fcd-12032a37f03f,5.522420883178711
034985493cb32e92addd0958791aa854be6e6573ba225bfc0453926853be1f81,3D-FUTURE-model/0e29e910-61d9-4261-8942-a1728d211847,5.488846778869629
034b66bcc9a64d6c3bda668a4e947e0e4d2f2133ecc534d0a5978ffc75e421e2,3D-FUTURE-model/98dd838f-18b6-46db-8292-6f4d0cb44271,6.129811763763428
034cb8d21684a4a608163da496454018450fccf5563a68d3988ff598c1e838bb,3D-FUTURE-model/a8cf8908-156c-4d18-8992-5bed20d453df,5.737697124481201
034df1c569a1117fa861dc4a09de8e4103ff9e0bc2e456b1781e4a78c6beabc0,3D-FUTURE-model/7537f2ba-0680-41a6-96bf-2b7df62557dc,5.38820219039917
0353db543f39385bad731292545aae7bafc7a3dcbef3e17ef8013e498ca5f596,3D-FUTURE-model/724a8ba8-4ca7-48f9-8f27-c8c30585aea2,4.518190383911133
036104f504410b5201129b17763b67e12c47a849da472cc6ff8afea0a30349a4,3D-FUTURE-model/a0f4720c-c9ea-48f0-a4c3-8e9786d01589,5.050534248352051
036b7246674caa496d6f6906f85730b6bb0645b2e177cd14008c36c8e49fcc65,3D-FUTURE-model/406a9ad3-aceb-4705-be4c-5afb6a96af8b,5.373931884765625
03741134f362ef2cdbc446dff9cc7a12a67d7a6b1abc4eb302688dc6b940fe8d,3D-FUTURE-model/9c587f60-5d5c-4e8b-893a-232728564717,4.526551246643066
037620d416866f715889c1c289baa3bd4ccac4d348bf6d7fbafc660ec2398581,3D-FUTURE-model/75ce72e3-f18e-453f-ba5c-35993f3f5a3d,5.721338272094727
037706fbf1d3cf8fb2c18a6b1a563a7245659648a68f9dba87bca925acb53573,3D-FUTURE-model/f386838d-e8af-4ea3-8ebf-141c9bb4ca74,5.433762550354004
03818b15b5d6d2f2a31bb7d29934d9795da376867dcc0c47d98c1219e2a83c1a,3D-FUTURE-model/a509347c-fd49-413b-b0e6-25b89139ded5,4.660379886627197
0383d868cc79f7e52a8723eec4a2afe7bf573bd59cd73ed28b9d94d5ac64a7ea,3D-FUTURE-model/6148201b-cd56-48e6-84c4-c08eee58b898,5.322273254394531
039004c9717dc3e76453a8836c96e3fd459b798095779c101f3f213944d0ddc7,3D-FUTURE-model/f96b9638-dbdf-446a-bbda-c1ead674e76c,4.831173896789551
039c79ae31887eada2ed1460d4639861b91f6a778f6af1e74466f3e214151816,3D-FUTURE-model/8f1bcf25-c444-4bb7-84b1-daf194bb9793,5.261066913604736
039da7d1b16c61c249630daf54be62b63bfb18f1a09f05380131cf153d7f1f78,3D-FUTURE-model/353e0653-f06f-440b-905e-eab14303b95f,4.675207614898682
039f30c2a8b4d30085fa3161d98b652d1ce915ca93a3dac22b799a191f5e2538,3D-FUTURE-model/ddde9301-ddd4-41b2-b3f3-2d0302ddc502,5.104515075683594
03a38edb35ac297223353c39b3d9d5bd1d54910bc710c95ae9ea38e953bb56d5,3D-FUTURE-model/2752265b-7c05-4e4a-af81-0501f729e01e,5.392634391784668
03a39d5ef917c57f272f973e7e11c74d7060937ab4cbb96bf57b2bb10b8bbde5,3D-FUTURE-model/340b36a9-b4ea-49f4-a87f-3df55f3ed89a,5.790685176849365
03a4654501745db52cfa32d19dd04e0b14211579afb856d1847d2830bd32ab98,3D-FUTURE-model/44f07dce-c460-4b4e-b8b0-aaeab02b46cd,4.506139755249023
03a4d83528692de2023d12084e9921507256bb9c651d86a0acd6918870d67edb,3D-FUTURE-model/0d50da84-4444-45bb-b0a1-fdb7325a4946,4.689237117767334
03aec6cce2c8bbf967a0f89b584a17ed5aa26564850229849120987b53094bed,3D-FUTURE-model/25996fe5-5445-3aaf-8d55-6c728b2847d4,4.617332458496094
03b365a814dba89fdcb84e3025cdf98d62e94f5b705b5f3e2f052ce6d3600130,3D-FUTURE-model/a1e3cde8-6ddb-4e6a-897c-ecf4819761f5,5.905544281005859
03b6e0b91e064ab8960fb399071f14854056860f89c99ab0befebef433141b0e,3D-FUTURE-model/4fff0d90-6b23-4321-b9a0-ed974b23ee97,5.4121527671813965
03c277b34fb9079da199c2b639514947d3d9edd86112e62f0adae0f2ba030ef8,3D-FUTURE-model/9b686bf7-b0b9-4d4e-a160-fee03ebc0df1,4.574015140533447
03cb0dc5a6f068c1b000822093f29921c0fcd2a8232837ea4d40ab11a65bca28,3D-FUTURE-model/5bf59af8-b08b-4f04-aad2-08db505f1418,4.815683364868164
03cc868989422edb3abb8728339991a1a33fa9f3689b498bb8c40029618ecf83,3D-FUTURE-model/6bad9949-125c-42cf-9bb5-eeadca2343e9,4.604886054992676
03d30624dac082af07ca305e5624d45bb16bf6a82d6a72a82b0dc8b74f29aa87,3D-FUTURE-model/f1f29b86-9cf8-4df5-a898-720b098ba293,5.053320407867432
03d4aea398583d39e51fd2bbf6500053d9e23369b732015a03eb4ae2aa139604,3D-FUTURE-model/88167d19-ef05-420f-97fb-5e781444135c,5.956639289855957
03d518087d2979d5622ddc6b0c6066d9739e040e7ef334afc378d3da6419d232,3D-FUTURE-model/3139df53-a489-4508-a569-da3ac0f3314b,5.622219562530518
03d6a893984753a0e074d5d43e33430033cc0b1b7240bdb14468f899311ece71,3D-FUTURE-model/4bb192e9-26c0-4488-b43d-b51c7e9cd8d5,4.722503662109375
03da9b511b5ce6fb4e2c2e7b093d5d8a4ffb0770b46ea157fafb1cce5ffe7417,3D-FUTURE-model/c392624c-2651-47f1-b5ac-7984796f6853,5.760685920715332
03db26867c85e13d74532370667f80e34d6efe041e9bb85c6148819b33fae79a,3D-FUTURE-model/c97bf2e1-1fa0-4267-9795-b53b19655601,5.436453819274902
03df177a93269e062fdc0a2399569e461989961791755def6a63733365a6da4b,3D-FUTURE-model/62a3ffef-5a0d-427b-8885-a151656dca2e,5.254371166229248
03e24d0f0467f08967e1ebc67c758cd9846edb6036d13cfdc632948d5ab9db7f,3D-FUTURE-model/d6687f6e-4e8c-493d-9b97-4ead11944e8d,5.93770694732666
0410ab77d8ae89453208d767353ba4b22192a6c5b3041e6a6835ebe423abb507,3D-FUTURE-model/f328a221-c203-41f2-a64e-23c4eb0dba36,4.927407264709473
041348dd09f7d2d78d0b1c8e6dd07036c6c72f6eeaa84402b1de9e20f6446fae,3D-FUTURE-model/653f2baa-60de-4d5a-b0f4-c3f1b5461e92,5.051630020141602
041700c4882d456992905095b1582fcdb552b17141a210e731deea7d133db744,3D-FUTURE-model/1f5f9b74-40d4-4d32-9620-d7729554923e,5.512689113616943
041a6a24fa41762563ff84357305adfd35ce2933553e157e066d9170d0725f7e,3D-FUTURE-model/1788ffee-c584-4112-ac90-cd1addd3bee5,6.3962602615356445
041e6bfc631978a03d54f6e053519fa9d89639107e1fc3c4b5039b6617b0d809,3D-FUTURE-model/83cae192-b11b-4cd4-b6f3-8d55ce211625,4.662201881408691
04220bbafad60f819db3c43ae02bca9f8518cbcbe156a9a68eef1869366a9f7c,3D-FUTURE-model/90e003d8-6ee9-4d13-b19e-436de0c09d82,4.679739475250244
