sha256,file_identifier,aesthetic_score
033c244456bf7a124ac493de2cceea4850ff6d726e22428edce6802ab7fa56ee,Y/B07MBFDKYY.glb,6.675607204437256
03514e2357d2b77ca673b7f4c3c8a60183f34ed296e69c3c73a951e2fd266ecd,Z/B082TCF1YZ.glb,4.509811401367188
035b0a2ba0918b552450a30d96ae81b06abcbfba679501e5142bf6a2192905a0,9/B078JMJC49.glb,4.944660186767578
036431c151c6d7fbd0ed8620d0d8bc1060b34fcfab02998544097242ed08bef2,P/B07DB8XFFP.glb,5.414736747741699
03727175462525e95f5929ba22c738376e0c0b350015db2d46d9d4e4325c9297,V/B07B4YYC4V.glb,4.884414196014404
0381a28e6a995f1e6ffed02309d9d9953aae8866cc60753a6bac4a0a3737e33b,8/B07MFYTSC8.glb,5.05556058883667
03969940fb71c712eb9a61f6a0ddd936acbac2296d9a60d9f476048f07935bb3,L/B0828FCNML.glb,4.714941024780273
03ae3c78eee1c8e822e98e9b5b9e8149a99d56feb1908c149ce98a05f51db858,Z/B07QF9Y23Z.glb,5.03269100189209
03cfc7328bfb0064b93a11d510f0796c34735af4447cba96f365b90efd2a99e1,B/B084MXKVQB.glb,5.367842197418213
03d389252c7b2e06fae500fd63ef67503979ce5d54894e8a7aa5366cf779e957,C/B07F2M343C.glb,5.311486721038818
03d5e67564bd53998aa640e73f95c46939d3a994dfbed337941704720bf7857e,T/B075YQ8QKT.glb,5.101697444915772
03dc0b5ab2c4488ab99d1af8a325d6bb3264a832930444f1c9373261408e1925,R/B07BWKH16R.glb,4.898042678833008
03f5b8bb1e901e8400a30ba3ca6f2f3d4f1c01b7af73a279355f8a0ec513c666,C/B07HSL882C.glb,5.474095821380615
04071c2e32325c72cba56da586990c78ee895af290b980d27dabe2334d3994e0,1/B07GFRNJ61.glb,5.173915863037109
0430620857c8f2d05697ebb8a06eaadf956c4e08cf72622628c92ec454a08333,L/B075X2X4ML.glb,4.928374290466309
045d536bd3974107bdae36df9ea8562da48ef941947624ca256c1bfad437cf44,4/B07HZ77VP4.glb,4.654157161712647
0475436ec008bf3d0ca334191772329b177a53170975dffced3202f44f40e3ed,L/B07JJYZPCL.glb,5.448158264160156
049511937c0b14f4ca8fff323bb31a29d8c54916fdd7541c2a36eb98d7f414f0,Z/B07B519FLZ.glb,5.358516693115234
0499a39a5fc56c93991ffe94dd914c9f02ed21edc929505fb0a5df5daf54cbd4,4/B07B4DB6Z4.glb,5.427772998809815
049d6c8a733fa4e1912d765c0cbe4e9674774364f0926c65cd9a1dd8e54948ee,B/B082Q8NHQB.glb,5.469445705413818
04a4765e3bd1af01cbc9af65e9e5fa0a5eaa969c0374fc08c944dde8b8e6f79a,N/B07B4W5T8N.glb,5.131058692932129
04b58243d7cea846343c18ce53b7627f0b0818c67b0cd58a23a893451218f99b,N/B07P8SRVPN.glb,5.0757975578308105
04c050d395640c7709c34e4c21727c4b814adfdc696575bfc149aca6396e46d0,B/B07B4VGZ9B.glb,5.231119155883789
04c7e8c13a657f20553c944c1eed142f014fee9ee5f5cc91fc5fdb849e132de4,4/B07QHJZDH4.glb,4.5379319190979
04cdfd661780b792409afab7a80be18b57da07694857a717a42c69a2e7b13429,1/B075X4N551.glb,4.806132316589356
04efa83e707dae924e1139af4c0c0928c3435455c4dcf8ef559663abef05625f,H/B07ZTPL42H.glb,4.6071062088012695
04f7c9bcfa8dcd6d27eee568f8c3aba1ba0ba8bbc0d0953c41ecb89902a8a5aa,8/B07JY4GZW8.glb,4.750185966491699
050cd16c9e435389c0e00de8c4c491fc70d48e5e641086764c98e8ee7f34cabf,G/B073P2CP5G.glb,5.092025279998779
053fc7f010c0104348daadcd3c0aefd034af7d1b579101b2cda527a811a5285d,X/B0717B4TLX.glb,5.007065773010254
054cdb9f4630dee1e67352bf9affb3366312188bfcc66e39595843ccf1205248,9/B075X4JJK9.glb,5.485075950622559
054defc177231a742df472ff57d4c4e27bfc3f8cf23cf61194cbe382ae01653d,6/B078JMJC46.glb,4.914972305297852
055a27cd7be84d420b907c4f9e5ab4dbe275646a809033da1dd5064bdbaa8db5,W/B0853JPW6W.glb,5.255856513977051
0564611ba987ef1e4d8843844e8612a749abf6b7ac5f32be3c2366412acfa6fb,Q/B07QBMQMVQ.glb,5.081894397735596
056ec492e41dd297c3875acba338d03a523a01ea5c00b8529764f6a57a775d86,N/B072PZ4LVN.glb,4.8198347091674805
0585d28dfa2ced9a84bc180647147d2cfd15479f01e8a038bb5ae3e15517cb3a,6/B07MQF8SF6.glb,5.226749897003174
058db1dfbf286a8084259f9d50bf6c41e8bc07242b6c9fab773e39443f6c056e,Z/B07MQD2HXZ.glb,5.556093215942383
058e2fb7812656224cfd1c0181f01ae959fa9bfab45ed075864ea1b4dd82bebb,M/B07BBWMPJM.glb,5.529765129089356
0591527d5762feb5622028adb1b184de219188a02f18aecb625b3ddb77ba7e53,C/B072JT89JC.glb,4.985498428344727
05c9b6c40f736b695716b3a445ada734d2f5d01866775a2e527b71860c14e846,5/B0735WMNT5.glb,5.180570602416992
05ce97b438a3ebd58975555f232e4e3ea88480e4e76c99ad27ba8b18a380d6f0,0/B01DDQMQO0.glb,5.204557418823242
05e57172e8150cc4dd24d72bb77a2ae63dabe802c518c248a445e7a729c9f1a9,F/B07B4MRJ6F.glb,4.958309173583984
05eea52487a5b2c3259ee789e872e62d4cf7e268a7f9cd731b9b494790973d52,K/B07QC6X16K.glb,4.511073112487793
05f49748bba369bcaa7885b9924208a47547f51183715ce44eb39f8051d8ae35,D/B07DBG1XJD.glb,5.981945991516113
060d000aaac37f28cedca04acf6a19acb34f408db88acc4d7321c617a5439c55,T/B07Y3QMGYT.glb,4.890714645385742
0610060a4130ab19eb5983368a41b69ec7f902b186f0518048e08deeeda00610,3/B07DBGJ4K3.glb,4.806817054748535
06171ba54b9694ed6a9ace24e166748dab57512b1e27d6e073efdf53e9ca3d87,X/B07DBD9WHX.glb,5.869070053100586
061ee0b6b2c02dbe07ad1f75a2f2ff691370183dad83a7fce4d64941a1650d16,L/B07MHMSDJL.glb,4.708963394165039
063b906f51e73fb1673f1805dbc06c348dd2d1bb400aa52f464aa5b15bc65896,P/B07CZ6P7QP.glb,5.032120227813721
063f0040dc462e44cbbfc3575a9c5d7bce6711c9836e30814a108be0eb006565,W/B074KLN3HW.glb,5.913265228271484
0643cbc5c53a378d2e298fe6380ab31264036000d4930d88303a9ded79caed29,7/B07QBMQ737.glb,4.803468227386475
065908975c9f9dfc72870589d75cbd31592c1214a005585db58da83d15e7f4aa,M/B0853KTR7M.glb,5.287234306335449
06649e526f64e03cc6bbb1fb1d95471937e4103d807efedb03577c70b7c05cc9,4/B071J7Q9X4.glb,5.326855659484863
0680121bfd03ddbdf15a9a1cac8e6f351eac402569b05ffb33f1c0db3000a886,R/B07V2NRP5R.glb,5.175998687744141
068c6b04425889197b98f02f2ece3d966fd2d87ec5999fda7e44643933afe5c0,P/B07B4YXWJP.glb,5.392462253570557
069d15e1b441e83355c8db5ff891ede7e15700c270b65f2e0888aa6d5068b221,8/B07B82PXD8.glb,5.554840087890625
06aaf9307a06e692fc442fd756222f773d1afc31109af8713a5469753060de6e,C/B07B4ZM56C.glb,5.305965900421143
06b2e79f2f1126c29b215e04ad0cc2afc011d7e17b31cc93606ccbff17dbb01b,S/B082VL24SS.glb,5.085247993469238
06d670ac228303808a822416a5fcc8bdc7a0db433b5a462d4ee3c80be6319b26,R/B07QC84LTR.glb,5.093584060668945
06de00ddf87e66c5ba99b95a60ea08fc1ff724c628cc898d564a093de9dbbb47,B/B07DBB75YB.glb,4.776197910308838
06e3d69c8b59a0f1cd79870e5cc5c82d5f777cf7cd246ca67bc57b907ed74a5b,Y/B07JM1QT5Y.glb,4.687250137329102
06e6c9523a88cded878fa9b65c74294481d0e07f4b2d24b28124565d38dc2e18,8/B01LR5RG08.glb,5.996954441070557
0703c1612dc4b16ce66f3c41e41e2297cde02f9c8ba50fd134c476e3ef9ac968,D/B0825CXFBD.glb,4.767889499664307
070d47ad46a9e5d256ae67406c167509a115973f4f8b287f5deb19032ddb4185,R/B076N433VR.glb,5.128696441650391
0710ae564e27f44f0e2ef37185da7b301017277b753266d20a8616987ffc9783,4/B07WQ4VQ74.glb,4.617897987365723
07254f79efc0c25ee59cda3a1d768532346d1452c0f27caac9868d3dee75a910,R/B07HSLK3GR.glb,5.401847839355469
0727d4993c0e3a3847d23e2b542b295fbf403032aeb599d60286c31482edd546,L/B079KQVQLL.glb,4.666684150695801
07339d32e83e5d3a834b4382ccbcfa49c97c33544cb69ebbe5d8da2729036cad,1/B07B4NVXK1.glb,5.072501182556152
073fdbf0490f8904aeb924db5aeff09164c1ffc7f419bfec1a38ffb0aec1b79b,R/B07MHM99CR.glb,4.926489353179932
07468d19120958e03d937a6106e7a8f328bff09a55f446cf4cc1ed57a9fc7ef8,7/B075Z8KXG7.glb,5.1511406898498535
074aac8d6e238349876d0ce4be8ea2805e9a85c231f89141b1d43dad9e82751c,T/B07QCQ1H8T.glb,5.587436676025391
077c23de3b07423d356ff7f3b1f2ba958b4fcbd48a5be8129c9b4db518fdf49e,7/B07BZB3HN7.glb,5.603897571563721
07844c2c505c036e649e4b5d5c900fcca73e485be7d4511cc2ded393efca3647,7/B07N6RTLP7.glb,4.991674423217773
079c2d556aa524cb6c5c6a3f863ad631046d4ce10409adb21947697b4c76949d,K/B08DWM1GZK.glb,4.94681978225708
07a115dd39e783654b156fc6d5ddea07b3d114ff7905aebc9010e569fd6e3fe6,N/B085W6V8CN.glb,5.291444778442383
07c6ba72895b58a46a02daa895d5ef1b3bde5ef218369cd5420a9cbe27f41be4,Y/B07B4ML2KY.glb,5.788347244262695
07d63abcefbbcf0fbbd9255e20baebbfa2163681916302a0540d9cee2661c0db,K/B07B4ZGB6K.glb,5.415005683898926
07dc496cecf5880eccaf06fed591e4ddb971d6dc6b0f2750bff3765f7c712871,H/B07B7J8CGH.glb,4.924782752990723
0807e3322d2ec766eec1b665c32ae7d642f4ee847bd11f1b20a93a655a12a1f2,4/B07B4M38B4.glb,5.367366313934326
0820fe92fd35d4f2698c52703ddc59ef0b730b46c09259c25a2968f97b5ae969,T/B075X4YDJT.glb,4.80538272857666
082f47e1f7750b1e256533f1efd6fb0583878c8cd952ccf4067f5a8e059ecd8a,4/B07B4GQ964.glb,4.997000217437744
083285a2bce9f5b5ed1f6426ef93359532fecefc78a88d21d7930fdb07f38f89,Y/B07QC85YBY.glb,5.14959192276001
0834b89d6034b9ecd5acb727f88457ec328e2e41a95637a672dd762544b8eb22,1/B07P6JWDC1.glb,5.467284679412842
0839d988f27809efa1d2b62a2c9e8ccf1d3793cdf44ef79c95ca316e34a84936,T/B0853KMNVT.glb,4.7540202140808105
0842d8ee7e7fe449f94c06b0d359298fb73935d18d4acbf252c47f8eef2e8b85,D/B07WRBJBGD.glb,4.738400459289551
08587d13b069e19cf0a6b3e0fb43352d51bad6d5bdf12be731bec99bb438e7b6,W/B07QFP4M7W.glb,4.799453258514404
0858de88171fa330456bf9b4695258e141e891564273c7c620ed73f2fee11357,X/B07MF1SRKX.glb,5.517373085021973
08786ba322b71ca359f62a080e8efce996a3b191df80e93b4405bb69bc608199,X/B07P5LN16X.glb,5.283738613128662
087c772fd217460d95fd810890c78d1da12c9449a8a85912fee7cfa26cbbe59c,J/B07B7DMPSJ.glb,5.985547065734863
0885fccfc3546586dfab97e6875ba655922b807e0692c7533661cb4b627c3875,2/B072M1W7Z2.glb,5.375956535339356
0892d0bd9925184856489890f8efc8cc68e18dd38f79778c9525356049f07fea,4/B073WHKXD4.glb,4.706809997558594
08997f7b999feaecde885ee1ffb92f0ef286cc3067fd3fe5fad1977bc3ae2ffa,3/B07B4ZQQL3.glb,4.907163619995117
0899c8fae493fc6a0567ce7ad909f94d17d6176bcc17496d3414dbd7dfb1b085,X/B0831PL1FX.glb,4.701448440551758
089ec52bac25d4901a6c61ca8bba85a1532b73ad459e0f1b4e241c31fadaea90,2/B07B7B6PJ2.glb,6.296614646911621
08a277a8b8d1ba1f4a0bc5d1e40caadf5d9323bb0a6573fb09ffcecd8f260e97,C/B07L8DC8MC.glb,4.781150341033936
08ac422eff34824afc4a26e9109bdf3c40a0fa181bfdaa0f0e270f3a5566493b,B/B07HSBRSVB.glb,5.033700942993164
08cd9d82914b2a05a5fde8fd7b0c141a80afbeb08df9b06f3aef0e53b6624438,N/B07TSTJSTN.glb,5.022103309631348
08d41fcb15a4cc00a6cdc63fc88d533e45443e55da4abfca4074b54f64291a77,B/B07HZ9KB5B.glb,5.7703537940979
08d9553957fccef139aeebad56b601423c7ea7c9440c0ff31487e11e056af119,N/B0831PD83N.glb,4.539600372314453
08f597a4ffd0968fbea3225228f88c598e407e65e146d8117b660a755553bf4b,7/B075Z8M1V7.glb,4.808511734008789
08f6ba2796459507e22be07c1780e18c68084c2b61b03d6ccedbff176c9109cc,V/B07HSCN55V.glb,4.707321643829346
08f6da06f2cc5cf777911203e295f6e1f51f81417fac4f66e0da777ea01754ce,N/B07QB8KFTN.glb,4.671331405639648
0906703c738b0151d324e3c8a7d9e5fffc3f6197268697e842ec9384bbf3bce5,Y/B07ZTQDCLY.glb,4.669245719909668
090ad528c257dfb6525d71957bbc3e0a642ebcadadc26e6ca8f324962f42cf18,8/B07HSHMVM8.glb,4.631978511810303
090eb5a82cb934e7623525abfe9d585ec3688b0def2425ffc61b298a9793b8e0,V/B075X4PTQV.glb,4.504774570465088
0910deda1896edb1d3639483250620ab8230b2c0ddbd8616c298dbf5e103dc10,5/B075X65R45.glb,5.500049591064453
091e8fab79218b5afb5bc89a7aba1be6df6fa438e255ca7567bcff50dd0e1171,T/B07HSGCNGT.glb,5.675476551055908
0934a80d1e2282371034557b54c1efd2fec1911b9049b3a5ffa97448d6a0c4ea,Y/B07B4W2FFY.glb,5.987007141113281
093be4140f488da2fc1fcaad850bc680c07d7f42d098605efbbae7c30a4372e4,Y/B07B4NW6PY.glb,5.484912872314453
093d180fc73f2c2e6318e15eaf46dd2637c0a4e58180b83ba924949e02564874,W/B07B4NW75W.glb,4.529211521148682
094328d58187c757b19e3a083c237faf0ef8d653a610aebfff5affb56886723c,Q/B07WMQ8P8Q.glb,4.940997123718262
094bcd4f0db6ba0a91d594ecfa5d106799e56fe0422b882e8a8cba87bed5a5ac,D/B07K89Y3MD.glb,4.808346271514893
0965f3e4c8beeb05516bc1b93e26b40185cc20436c7c44d66650d1205a453210,2/B07B4MD552.glb,5.365234375
0976b8ab20e52509968c7fe524b88595b23dea929165dd9658f7c1829c9b0d6d,K/B07DMG7VGK.glb,4.548018932342529
0980bf937f2dee844967f7fa1387eab15269eb4301c8907e115aaa02383c3081,Q/B07M6PJ66Q.glb,7.233973979949951
098b3b1389afa5ba6c22a2e09512950db3d5747639ec8220e947bc4bddaf33e5,2/B07K6PVP52.glb,5.57777214050293
098f9a1b8d4efbe559e78912a30f6411389d862e9843b2dab28fffbd4a7ed517,S/B074KMVDRS.glb,5.25136137008667
0992b4039f06fa4818af8bfb4dcc7cf7de473f2542942360b28c5f05306e8bc3,S/B07MBFG1DS.glb,4.847902774810791
0995d699749a1ce6a7badb1ea5c8e5820fd99d991df6fef1fc44259b8db807a8,B/B0714QGLNB.glb,4.502527713775635
09a1db695785c336f083fecb41d688112613d130159a3a2ad1569fe2f8329a9c,C/B07MF1SFNC.glb,4.944065093994141
09c45a3df40840ef7382bc7601bf7f9cf3c9c8c5b01281d6ccfd750e143c3047,4/B07MQD17G4.glb,6.542740345001221
09d81a74402e9f509394e99af559d1ca16e12b05afe4b456af7a46fe40c70f2d,D/B07QFP4M4D.glb,5.1145548820495605
09e584fd01e5a5c838890382f013f4d3db4b097fa8c4596f6fbd77e75b00433a,H/B07B7ND7YH.glb,5.729134559631348
09ef45db1649f67fcef5384b40b09bce96e0dde58533c6dd2bc6a91e01d57cfa,N/B07B4MHCRN.glb,4.900265216827393
09f6368a6f30adff8856035c5470110e7ae41db748ffa9df0ccec0e43df62590,T/B07QGG6BHT.glb,4.773346900939941
0a0fd421188bb6335e92209f95d2f17f1f189032231ac7f189998eb66a677158,N/B07B4MYPXN.glb,5.0499114990234375
0a13e3b47dc8b842c7239aae251069e86016873502b06c816442cbd5e085490f,W/B07TJW3NHW.glb,4.9669270515441895
0a23a85b98df244d09f45669e35cd33fbc151d5f30df4539d2d7da16c61006a2,G/B07B4ZPCXG.glb,4.603676795959473
0a4f952405174363b6eb68d5a46e6c2da0dc2d3376a26c4d5015d1ead23264ab,8/B07TC2NYX8.glb,4.6883931159973145
0a5082871ff93fb85bb37038922447ba18494a5f078590e320101b794d77ea31,Y/B07K7K4CDY.glb,4.551092147827148
0a7995e99fadda94c5c0030dae929646992f5887fb133f49ea1ed7be4a1b89ad,9/B07P7NVH69.glb,4.629382133483887
0a7e9474aa05987fe08e674c81355f8ae0ed3a3a6503f681e232f45f4edcbd21,Q/B082QCQ71Q.glb,4.84349250793457
0a8db2f9627f563ae2608e7123d5ce6136044e8fa712c11d08866c9be07d00a7,6/B0825DZN66.glb,4.898116111755371
0a93a47d25823882f3078cce2a59828b53500ca1a3013678332bcf83b5488e51,6/B075X4T5L6.glb,5.141388893127441
0a997a5b7a7127c6e921418d0d53b7bb553ba754b322bf37219b465eed2b7b31,W/B075X4N51W.glb,4.924531936645508
0a9ef49fe242009baede5eb871539216edec960e82502f64a7c552547a0a5b9a,L/B075QDMWTL.glb,5.036816120147705
0aa8e35982acb73c4c78197dbabc0c264a678632254e3d001b3b71bae43ebf40,9/B07TZRKTC9.glb,5.526789665222168
0ab6ebde440ee2e779f1fdd6d8c49e22259afc02841fbaceac85f38f509932ec,W/B082DFL4JW.glb,5.1915459632873535
0ab8933dc164a3e46a2e89334da34b63bcc896023696f87f0ec96aa19ab64126,5/B07B4FW7H5.glb,4.961055755615234
0af0ff7d5133a1764d8e6ad79eb6b2d67e8ed474a6eebc46716af8fd5b7ebcc2,N/B078JG4N1N.glb,6.9499921798706055
0aff02add03835d82631f6f0f335ed1751fecaa25e9c3a2a05ecc9c223a0151d,M/B0825CLV7M.glb,4.549617290496826
0b01cb50d4ff32c3d7a2efb31cf2ef3acff15b9defbed5b15208e3075cb34b6f,J/B07B4SBZJJ.glb,5.252285957336426
0b07ecffcefe631800598bb02fe387572dc356218f646bd0762625459e7200dc,2/B075X463J2.glb,6.502917766571045
0b2aeb553ed5a983d938c14b44bda2ca06ae39b59f09766a13a16566f9cbb115,J/B07HSCRGTJ.glb,4.958710670471191
0b58274da0fa9ced82ebd3ada1df987a1b963787c067cbc6d12aa19c5fe2a435,G/B084W2X98G.glb,5.089047908782959
0b7ab27b6a1d5fe1b8c9892de1394dddc34bb5ebd2a1b6464e0acefdf8212eb1,V/B07FJWDWBV.glb,5.324071884155273
0b7bad328ac600e8d5923cd2361b420e958f4b9e43de6e1021b08fe96a6ba212,V/B07TNKZ6MV.glb,4.846041202545166
0b85360b5de63de3cd7522226cf53ef8917497aad65101428a6909c5349d6364,C/B07B4VXXJC.glb,4.791586875915527
0b8dde5fb31c1d88e7bdaf4ae7296bd621ebba7ead0578f569ba5af7f3507fd6,3/B07TKY5163.glb,4.536545276641846
0bab0491940aa225d6a9941ca43b705bb15cd3fa177081093b978f24e22f7a79,D/B07DB92J6D.glb,5.586589813232422
0bb4a0444a6eb4c77cbdba1b646cc7fa17d0bddc8ab9a3a0deb6f355fd8effbc,X/B07B4NVTPX.glb,4.515997409820557
0bbda8ccaff4741c302496c57db1d7cfbbea1f0722af51d46cbbbef77bc9af33,R/B071FJR3SR.glb,4.83482027053833
0bc1107c3c0414d1cc7f31f7d8051253a0e05e1b6dd0da608371682dcd1814ea,D/B07PBZVNVD.glb,4.675811290740967
0bca3fe504d52cb588eaf7a08f218b0c502c791abaa4f01fc4c970676c6af6c2,L/B07B77WQ7L.glb,5.33990478515625
0bcd365c25cd6a2da92479bf9fda0e14211b8b1e2a9162c7cc14d8df3ad415a4,B/B07HSBMWDB.glb,5.693872451782227
0bd1902edef60699495792893933bc999af72c2bbecbfe16876c70e13a06c692,B/B07M7MNK6B.glb,4.94565486907959
0bd4f22ce871782e2ca4f774d617cf13e2ab932c3e2a615ad80a3c5ded0eba1b,D/B071J7Q6KD.glb,4.831754207611084
0bd695a5efd1c8aafa983d66f6e90f9b050fa322c60aa5d5d5d3e42fe2bcd066,L/B07W421VGL.glb,4.8419342041015625
0bdcaf12e333a94d3d90f587307090dd7637fb27706557cefd9956869886a3b8,F/B07B4MSP8F.glb,5.690253734588623
0be042f7426502a398de6594212d768a3bce81db6d1a11d3ebd19637b40bc2fc,M/B07YM1FJ1M.glb,4.9438982009887695
0beec7559660b5c38870a71db5f90f51c426755c780d95c7b7b45cd0dc5e6ffd,1/B07P5LM551.glb,5.570330619812012
0c00cf86f4fdaf286b697b23e4056b6895a3edee77c9d49fa7101429d7cee61a,N/B0842L2D5N.glb,5.18979549407959
0c1267eac789688140eafa69c1f0a86709c13a3ff086206858b600757fe363f1,Q/B0723DDFLQ.glb,5.976160049438477
0c1da147545fc56c743ea1ee9bd2bc7c41198b106a79c19ea332363e62244877,3/B075YQ8QT3.glb,4.881044387817383
0c2a2967ad38b540c79333d75281eeaef86701826da0c10c6eea350a3b026e60,J/B075YQ8QRJ.glb,4.880094051361084
0c32604385cc00d6d0600dba2632495c47df107f55422dbfe279a2c9777ee939,2/B085GXXLT2.glb,5.371039390563965
0c513fedbafcfb019f769a76421903666311be3fdad7e4c1b7945bd37ad29c34,K/B0725NGTKK.glb,4.518860816955566
0c6048ede8704cc1f6a736e140555b2b061bd3247670472d215f785d3fac746f,2/B07QJ23T42.glb,5.527822494506836
0c75f41c19290707e44b6097b6c042ae1ee5b512619aca7670c8bd0b4bc87c13,Y/B07B4MKBPY.glb,4.822222232818604
0c95799ed9b3f093635c4250a25f11c9c86e37d6dbdc59ba54b5c5128fd6bfcf,C/B00QQNFJYC.glb,4.732517242431641
0ca0424fa7cfb0aca02902890dcc55109b75dc86c905f7fdf01dff9c74ad9cbe,S/B07CB5GT4S.glb,5.090068817138672
